"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","concat size","init","layers","learning rate","qubits","MAE_TEST","RMSE_TEST","convergence epoch","loss","loss val","training time"
"2025-02-16 08:32:58","15.5min","12c28c7c6f4643dc81931cb59bf352c8","sp500_md1685Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","7.948759992766832","7.789267610914732","8","0.0008085899208397616","0.0008582722105843694","78.63065814971924"
"2025-02-16 08:22:07","10.6min","8a22694052854973ad303bbe29de7b8a","sp500_md1665Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","10.627095847090773","9.84144656997834","7","0.0009573013288235707","0.0013708305532556103","39.796987771987915"
"2025-02-16 08:15:18","6.6min","e492581d934b4e17b725552068f6c96a","sp500_md1645Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","13.351008765360382","11.784370664476706","12","0.0009190349929880383","0.0019654175430119988","35.7965133190155"
"2025-02-16 08:11:58","3.2min","0410aa0f17134cc0bc47bb3d28166b5c","sp500_md1625Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","9.417410875434479","9.056494856161452","10","0.00037028329107174717","0.0011613365754588603","12.153937339782715"
"2025-02-16 08:00:54","11.0min","31d670856b5b421699d2fe143a6f6014","mackey16125Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.04836620735416706","0.06467234460737184","16","0.005752455580755105","0.005179241439257912","223.39797449111938"
"2025-02-16 07:53:54","6.5min","61b7210813794f3492d7801cc4e58ae1","mackey16105Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.0522005788108693","0.0662562434833592","15","0.005828433752319765","0.0054360389916688935","85.93848133087158"
"2025-02-16 07:49:19","4.2min","a7e54123c93d4678a8b873e4093808a3","mackey1685Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.05480696385461107","0.06921523178614905","19","0.006354874257425692","0.005932425596626543","43.37921404838562"
"2025-02-16 07:46:27","2.6min","a7f01250b73548d093c5a6af3dedb5c1","mackey1665Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.18057274282487842","0.21662032654116956","6","0.058808005705802746","0.0581068532750975","19.949270963668823"
"2025-02-16 07:44:38","1.6min","a571439123e5428fa02e659bda84fb92","mackey1645Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.17650518255991895","0.21061309867376185","6","0.05593849663266444","0.0549287480384483","12.610680103302002"
"2025-02-16 07:43:43","48.7s","6f6dd873816e4833b71e324da2721d50","mackey1625Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.1796303457256804","0.2150085777952994","8","0.05793828712723477","0.05724538992494173","5.926499843597412"
"2025-02-16 07:38:31","5.1min","1a141fe64f954a80a2551577295a1da8","euro16125Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.0029075028099746054","0.004117639316808447","10","0.0021630636146984313","0.001126730040791651","155.39681458473206"
"2025-02-16 07:34:42","3.2min","51cfbd8d2d9a4731b5fa0813ac85b634","euro16105Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.0034284756386505633","0.005059395667258269","13","0.0033266069893419774","0.0017010636272923618","80.32074928283691"
"2025-02-16 07:32:25","1.8min","a8f25ddcc9034ce5a3341a10a8650792","euro1685Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.0036852968056864956","0.004885384498560849","12","0.002871427252793994","0.001586064225674185","37.438615560531616"
"2025-02-16 07:30:41","1.4min","cfd5a06f543b4a178db4b728527b25f4","euro1665Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.0030839999670361933","0.004331440775919604","14","0.0028635474401263183","0.0012467748432343356","35.977564573287964"
"2025-02-16 07:29:39","49.1s","6c89c798c8754ec2a6ccc5e3daf411f0","euro1645Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.0030580078455872553","0.004270507677470887","23","0.0025789150636870506","0.001211943247773966","18.17913556098938"
"2025-02-16 07:29:08","23.3s","ffbebd3d287a4416993171175a89bfbf","euro1625Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.0029855157250373854","0.00386357790756829","18","0.004132883176974742","0.0009919793180209492","7.652173280715942"
"2025-02-16 07:16:10","12.9min","12465a3385e147fea6cf08d04a5ab3e2","legendre316125Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","6","0.0005","12","0.1396277218859947","0.17266487601489452","7","0.007323759121561943","0.006489838747900111","208.1377546787262"
"2025-02-16 07:06:39","8.9min","124bd80ed5e94d56b51628a461b98ad6","legendre316105Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","5","0.0005","10","0.12668281977682727","0.16359994369595446","13","0.006579192287200668","0.005826291422167816","124.8887722492218"
"2025-02-16 07:00:48","5.2min","e8a3faecb099499298768edb21894b0d","legendre31685Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","4","0.0005","8","0.13223247821234477","0.1737088503391405","12","0.00706385330391472","0.006568554321291796","47.285457134246826"
"2025-02-16 06:56:56","3.6min","87878e2afb864cc1be7e6863196c0eac","legendre31665Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","3","0.0005","6","0.16766532543575818","0.20292460540858168","10","0.009936708682572123","0.008963865348706572","27.483653783798218"
"2025-02-16 06:54:21","2.4min","7169ce7d9882486fa5a8b8c27b0c932a","legendre31645Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","2","0.0005","4","0.2109307772911528","0.25048901883368824","12","0.014502301516845567","0.01365850880874774","18.784546613693237"
"2025-02-16 06:53:07","1.1min","d492306483304107ac8ca53ac2ec0337","legendre31625Random_Xavier","LOCAL","/home/sandra-juarez/.local/lib/python3.12/site-packages/ipykernel_launcher.py","sandra-juarez","FINISHED","16","xavier","1","0.0005","2","0.16973896603610794","0.20436870906915325","11","0.009850439949409694","0.00909190118841909","7.924770832061768"
